filename,archiveType,proxyObservationType,units
NAm-SheepTrail.Brown.2005.lpd,tree,SampleCount,count
NAm-SheepTrail.Brown.2005.lpd,tree,Segment,NA
NAm-SheepTrail.Brown.2005.lpd,tree,Density,g/cm3
NAm-SheepTrail.Brown.2005.lpd,tree,MXD,NA
NAm-SheepTrail.Brown.2005.lpd,tree,Residual,NA
NAm-SheepTrail.Brown.2005.lpd,tree,ARS,NA
NAm-SheepTrail.Brown.2005.lpd,tree,Corrs,NA
NAm-SheepTrail.Brown.2005.lpd,tree,RBar,NA
NAm-SheepTrail.Brown.2005.lpd,tree,SD,NA
NAm-SheepTrail.Brown.2005.lpd,tree,SE,NA
NAm-SheepTrail.Brown.2005.lpd,tree,EPS,NA
NAm-SheepTrail.Brown.2005.lpd,tree,Core,NA
NAm-ShermanCreekPass.Briffa.1996.lpd,tree,SampleCount,count
NAm-ShermanCreekPass.Briffa.1996.lpd,tree,Segment,NA
NAm-ShermanCreekPass.Briffa.1996.lpd,tree,Density,g/cm3
NAm-ShermanCreekPass.Briffa.1996.lpd,tree,MXD,NA
NAm-ShermanCreekPass.Briffa.1996.lpd,tree,Residual,NA
NAm-ShermanCreekPass.Briffa.1996.lpd,tree,ARS,NA
NAm-ShermanCreekPass.Briffa.1996.lpd,tree,Corrs,NA
NAm-ShermanCreekPass.Briffa.1996.lpd,tree,RBar,NA
NAm-ShermanCreekPass.Briffa.1996.lpd,tree,SD,NA
NAm-ShermanCreekPass.Briffa.1996.lpd,tree,SE,NA
NAm-ShermanCreekPass.Briffa.1996.lpd,tree,EPS,NA
NAm-ShermanCreekPass.Briffa.1996.lpd,tree,Core,NA
NAm-SiberianOutpostView.Bunn.2010.lpd,tree,SampleCount,count
NAm-SiberianOutpostView.Bunn.2010.lpd,tree,Segment,NA
NAm-SiberianOutpostView.Bunn.2010.lpd,tree,RingWidth,cm
NAm-SiberianOutpostView.Bunn.2010.lpd,tree,Trsgi,NA
NAm-SiberianOutpostView.Bunn.2010.lpd,tree,TRW,NA
NAm-SiberianOutpostView.Bunn.2010.lpd,tree,Residual,NA
NAm-SiberianOutpostView.Bunn.2010.lpd,tree,ARS,NA
NAm-SiberianOutpostView.Bunn.2010.lpd,tree,Corrs,NA
NAm-SiberianOutpostView.Bunn.2010.lpd,tree,RBar,NA
NAm-SiberianOutpostView.Bunn.2010.lpd,tree,SD,NA
NAm-SiberianOutpostView.Bunn.2010.lpd,tree,SE,NA
NAm-SiberianOutpostView.Bunn.2010.lpd,tree,EPS,NA
NAm-SiberianOutpostView.Bunn.2010.lpd,tree,Core,NA
NAm-SignalMountain.Luckman.2001.lpd,tree,SampleCount,count
NAm-SignalMountain.Luckman.2001.lpd,tree,Segment,NA
NAm-SignalMountain.Luckman.2001.lpd,tree,RingWidth,cm
NAm-SignalMountain.Luckman.2001.lpd,tree,Trsgi,NA
NAm-SignalMountain.Luckman.2001.lpd,tree,TRW,NA
NAm-SignalMountain.Luckman.2001.lpd,tree,Residual,NA
NAm-SignalMountain.Luckman.2001.lpd,tree,ARS,NA
NAm-SignalMountain.Luckman.2001.lpd,tree,Corrs,NA
NAm-SignalMountain.Luckman.2001.lpd,tree,RBar,NA
NAm-SignalMountain.Luckman.2001.lpd,tree,SD,NA
NAm-SignalMountain.Luckman.2001.lpd,tree,SE,NA
NAm-SignalMountain.Luckman.2001.lpd,tree,EPS,NA
NAm-SignalMountain.Luckman.2001.lpd,tree,Core,NA
NAm-SleepingDeerRoad.Hughes.2005.lpd,tree,SampleCount,count
NAm-SleepingDeerRoad.Hughes.2005.lpd,tree,Segment,NA
NAm-SleepingDeerRoad.Hughes.2005.lpd,tree,Density,g/cm3
NAm-SleepingDeerRoad.Hughes.2005.lpd,tree,MXD,NA
NAm-SleepingDeerRoad.Hughes.2005.lpd,tree,Residual,NA
NAm-SleepingDeerRoad.Hughes.2005.lpd,tree,ARS,NA
NAm-SleepingDeerRoad.Hughes.2005.lpd,tree,Corrs,NA
NAm-SleepingDeerRoad.Hughes.2005.lpd,tree,RBar,NA
NAm-SleepingDeerRoad.Hughes.2005.lpd,tree,SD,NA
NAm-SleepingDeerRoad.Hughes.2005.lpd,tree,SE,NA
NAm-SleepingDeerRoad.Hughes.2005.lpd,tree,EPS,NA
NAm-SleepingDeerRoad.Hughes.2005.lpd,tree,Core,NA
NAm-SmallRiver.Luckman.2001.lpd,tree,SampleCount,count
NAm-SmallRiver.Luckman.2001.lpd,tree,Segment,NA
NAm-SmallRiver.Luckman.2001.lpd,tree,RingWidth,cm
NAm-SmallRiver.Luckman.2001.lpd,tree,Trsgi,NA
NAm-SmallRiver.Luckman.2001.lpd,tree,TRW,NA
NAm-SmallRiver.Luckman.2001.lpd,tree,Residual,NA
NAm-SmallRiver.Luckman.2001.lpd,tree,ARS,NA
NAm-SmallRiver.Luckman.2001.lpd,tree,Corrs,NA
NAm-SmallRiver.Luckman.2001.lpd,tree,RBar,NA
NAm-SmallRiver.Luckman.2001.lpd,tree,SD,NA
NAm-SmallRiver.Luckman.2001.lpd,tree,SE,NA
NAm-SmallRiver.Luckman.2001.lpd,tree,EPS,NA
NAm-SmallRiver.Luckman.2001.lpd,tree,Core,NA
NAm-SmithersSkiArea.Schweingruber.1996.lpd,tree,SampleCount,count
NAm-SmithersSkiArea.Schweingruber.1996.lpd,tree,Segment,NA
NAm-SmithersSkiArea.Schweingruber.1996.lpd,tree,Density,g/cm3
NAm-SmithersSkiArea.Schweingruber.1996.lpd,tree,MXD,NA
NAm-SmithersSkiArea.Schweingruber.1996.lpd,tree,Residual,NA
NAm-SmithersSkiArea.Schweingruber.1996.lpd,tree,ARS,NA
NAm-SmithersSkiArea.Schweingruber.1996.lpd,tree,Corrs,NA
NAm-SmithersSkiArea.Schweingruber.1996.lpd,tree,RBar,NA
NAm-SmithersSkiArea.Schweingruber.1996.lpd,tree,SD,NA
NAm-SmithersSkiArea.Schweingruber.1996.lpd,tree,SE,NA
NAm-SmithersSkiArea.Schweingruber.1996.lpd,tree,EPS,NA
NAm-SmithersSkiArea.Schweingruber.1996.lpd,tree,Core,NA
NAm-SnakeCreek.Kenigsberg.2013.lpd,tree,SampleCount,count
NAm-SnakeCreek.Kenigsberg.2013.lpd,tree,Segment,NA
NAm-SnakeCreek.Kenigsberg.2013.lpd,tree,RingWidth,cm
NAm-SnakeCreek.Kenigsberg.2013.lpd,tree,Trsgi,NA
NAm-SnakeCreek.Kenigsberg.2013.lpd,tree,TRW,NA
NAm-SnakeCreek.Kenigsberg.2013.lpd,tree,Residual,NA
NAm-SnakeCreek.Kenigsberg.2013.lpd,tree,ARS,NA
NAm-SnakeCreek.Kenigsberg.2013.lpd,tree,Corrs,NA
NAm-SnakeCreek.Kenigsberg.2013.lpd,tree,RBar,NA
NAm-SnakeCreek.Kenigsberg.2013.lpd,tree,SD,NA
NAm-SnakeCreek.Kenigsberg.2013.lpd,tree,SE,NA
NAm-SnakeCreek.Kenigsberg.2013.lpd,tree,EPS,NA
NAm-SnakeCreek.Kenigsberg.2013.lpd,tree,Core,NA
NAm-SnowBowlSanFranciscoPeak.Briffa.2002.lpd,tree,SampleCount,count
NAm-SnowBowlSanFranciscoPeak.Briffa.2002.lpd,tree,Segment,NA
NAm-SnowBowlSanFranciscoPeak.Briffa.2002.lpd,tree,Density,g/cm3
NAm-SnowBowlSanFranciscoPeak.Briffa.2002.lpd,tree,MXD,NA
NAm-SnowBowlSanFranciscoPeak.Briffa.2002.lpd,tree,Residual,NA
NAm-SnowBowlSanFranciscoPeak.Briffa.2002.lpd,tree,ARS,NA
NAm-SnowBowlSanFranciscoPeak.Briffa.2002.lpd,tree,Corrs,NA
NAm-SnowBowlSanFranciscoPeak.Briffa.2002.lpd,tree,RBar,NA
NAm-SnowBowlSanFranciscoPeak.Briffa.2002.lpd,tree,SD,NA
NAm-SnowBowlSanFranciscoPeak.Briffa.2002.lpd,tree,SE,NA
NAm-SnowBowlSanFranciscoPeak.Briffa.2002.lpd,tree,EPS,NA
NAm-SnowBowlSanFranciscoPeak.Briffa.2002.lpd,tree,Core,NA
NAm-SouthernAlaskacomposite.D'Arrigo.2006.lpd,tree,SampleCount,count
NAm-SouthernAlaskacomposite.D'Arrigo.2006.lpd,tree,Segment,NA
NAm-SouthernAlaskacomposite.D'Arrigo.2006.lpd,tree,RingWidth,cm
NAm-SouthernAlaskacomposite.D'Arrigo.2006.lpd,tree,Trsgi,NA
NAm-SouthernAlaskacomposite.D'Arrigo.2006.lpd,tree,TRW,NA
NAm-SouthernAlaskacomposite.D'Arrigo.2006.lpd,tree,Residual,NA
NAm-SouthernAlaskacomposite.D'Arrigo.2006.lpd,tree,ARS,NA
NAm-SouthernAlaskacomposite.D'Arrigo.2006.lpd,tree,Corrs,NA
NAm-SouthernAlaskacomposite.D'Arrigo.2006.lpd,tree,RBar,NA
NAm-SouthernAlaskacomposite.D'Arrigo.2006.lpd,tree,SD,NA
NAm-SouthernAlaskacomposite.D'Arrigo.2006.lpd,tree,SE,NA
NAm-SouthernAlaskacomposite.D'Arrigo.2006.lpd,tree,EPS,NA
NAm-SouthernAlaskacomposite.D'Arrigo.2006.lpd,tree,Core,NA
NAm-SpillwayLakeYosemiteNationalPark.King.2000.lpd,tree,SampleCount,count
NAm-SpillwayLakeYosemiteNationalPark.King.2000.lpd,tree,Segment,NA
NAm-SpillwayLakeYosemiteNationalPark.King.2000.lpd,tree,RingWidth,cm
NAm-SpillwayLakeYosemiteNationalPark.King.2000.lpd,tree,Trsgi,NA
NAm-SpillwayLakeYosemiteNationalPark.King.2000.lpd,tree,TRW,NA
NAm-SpillwayLakeYosemiteNationalPark.King.2000.lpd,tree,Residual,NA
NAm-SpillwayLakeYosemiteNationalPark.King.2000.lpd,tree,ARS,NA
NAm-SpillwayLakeYosemiteNationalPark.King.2000.lpd,tree,Corrs,NA
NAm-SpillwayLakeYosemiteNationalPark.King.2000.lpd,tree,RBar,NA
NAm-SpillwayLakeYosemiteNationalPark.King.2000.lpd,tree,SD,NA
NAm-SpillwayLakeYosemiteNationalPark.King.2000.lpd,tree,SE,NA
NAm-SpillwayLakeYosemiteNationalPark.King.2000.lpd,tree,EPS,NA
NAm-SpillwayLakeYosemiteNationalPark.King.2000.lpd,tree,Core,NA
NAm-SpruceCreek.Church.1981.lpd,tree,SampleCount,count
NAm-SpruceCreek.Church.1981.lpd,tree,Segment,NA
NAm-SpruceCreek.Church.1981.lpd,tree,RingWidth,cm
NAm-SpruceCreek.Church.1981.lpd,tree,Trsgi,NA
NAm-SpruceCreek.Church.1981.lpd,tree,TRW,NA
NAm-SpruceCreek.Church.1981.lpd,tree,Residual,NA
NAm-SpruceCreek.Church.1981.lpd,tree,ARS,NA
NAm-SpruceCreek.Church.1981.lpd,tree,Corrs,NA
NAm-SpruceCreek.Church.1981.lpd,tree,RBar,NA
NAm-SpruceCreek.Church.1981.lpd,tree,SD,NA
NAm-SpruceCreek.Church.1981.lpd,tree,SE,NA
NAm-SpruceCreek.Church.1981.lpd,tree,EPS,NA
NAm-SpruceCreek.Church.1981.lpd,tree,Core,NA
NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,SampleCount,count
NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,Segment,NA
NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,RingWidth,cm
NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,Trsgi,NA
NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,TRW,NA
NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,Residual,NA
NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,ARS,NA
NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,Corrs,NA
NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,RBar,NA
NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,SD,NA
NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,SE,NA
NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,EPS,NA
NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,Core,NA
NAm-STREC.Gennaretti.2014.lpd,tree,Unnamed,count
NAm-Sugarloaf.Kenigsberg.2013.lpd,tree,Trsgi,NA
NAm-Sugarloaf.Kenigsberg.2013.lpd,tree,TRW,NA
NAm-SunshineMeadows.Colenutt.1995.lpd,tree,SampleCount,count
NAm-SunshineMeadows.Colenutt.1995.lpd,tree,Segment,NA
NAm-SunshineMeadows.Colenutt.1995.lpd,tree,Density,g/cm3
NAm-SunshineMeadows.Colenutt.1995.lpd,tree,MXD,NA
NAm-SunshineMeadows.Colenutt.1995.lpd,tree,Residual,NA
NAm-SunshineMeadows.Colenutt.1995.lpd,tree,ARS,NA
NAm-SunshineMeadows.Colenutt.1995.lpd,tree,Corrs,NA
NAm-SunshineMeadows.Colenutt.1995.lpd,tree,RBar,NA
NAm-SunshineMeadows.Colenutt.1995.lpd,tree,SD,NA
NAm-SunshineMeadows.Colenutt.1995.lpd,tree,SE,NA
NAm-SunshineMeadows.Colenutt.1995.lpd,tree,EPS,NA
NAm-SunshineMeadows.Colenutt.1995.lpd,tree,Core,NA
NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,SampleCount,count
NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,Segment,NA
NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,Density,g/cm3
NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,MXD,NA
NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,Residual,NA
NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,ARS,NA
NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,Corrs,NA
NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,RBar,NA
NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,SD,NA
NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,SE,NA
NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,EPS,NA
NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,Core,NA
NAm-SurpriseValley.Luckman.2001.lpd,tree,SampleCount,count
NAm-SurpriseValley.Luckman.2001.lpd,tree,Segment,NA
NAm-SurpriseValley.Luckman.2001.lpd,tree,RingWidth,cm
NAm-SurpriseValley.Luckman.2001.lpd,tree,Trsgi,NA
NAm-SurpriseValley.Luckman.2001.lpd,tree,TRW,NA
NAm-SurpriseValley.Luckman.2001.lpd,tree,Residual,NA
NAm-SurpriseValley.Luckman.2001.lpd,tree,ARS,NA
NAm-SurpriseValley.Luckman.2001.lpd,tree,Corrs,NA
NAm-SurpriseValley.Luckman.2001.lpd,tree,RBar,NA
NAm-SurpriseValley.Luckman.2001.lpd,tree,SD,NA
NAm-SurpriseValley.Luckman.2001.lpd,tree,SE,NA
NAm-SurpriseValley.Luckman.2001.lpd,tree,EPS,NA
NAm-SurpriseValley.Luckman.2001.lpd,tree,Core,NA
NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,SampleCount,count
NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,Segment,NA
NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,Density,g/cm3
NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,MXD,NA
NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,Residual,NA
NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,ARS,NA
NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,Corrs,NA
NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,RBar,NA
NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,SD,NA
NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,SE,NA
NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,EPS,NA
NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,Core,NA
NAm-TamarackBowl.Sauchyn.2016.lpd,tree,SampleCount,count
NAm-TamarackBowl.Sauchyn.2016.lpd,tree,Segment,NA
NAm-TamarackBowl.Sauchyn.2016.lpd,tree,RingWidth,cm
NAm-TamarackBowl.Sauchyn.2016.lpd,tree,Trsgi,NA
NAm-TamarackBowl.Sauchyn.2016.lpd,tree,TRW,NA
NAm-TamarackBowl.Sauchyn.2016.lpd,tree,Residual,NA
NAm-TamarackBowl.Sauchyn.2016.lpd,tree,ARS,NA
NAm-TamarackBowl.Sauchyn.2016.lpd,tree,Corrs,NA
NAm-TamarackBowl.Sauchyn.2016.lpd,tree,RBar,NA
NAm-TamarackBowl.Sauchyn.2016.lpd,tree,SD,NA
NAm-TamarackBowl.Sauchyn.2016.lpd,tree,SE,NA
NAm-TamarackBowl.Sauchyn.2016.lpd,tree,EPS,NA
NAm-TamarackBowl.Sauchyn.2016.lpd,tree,Core,NA
NAm-TimberGapUpper.Graybill.1995.lpd,tree,SampleCount,count
NAm-TimberGapUpper.Graybill.1995.lpd,tree,Segment,NA
NAm-TimberGapUpper.Graybill.1995.lpd,tree,RingWidth,cm
NAm-TimberGapUpper.Graybill.1995.lpd,tree,Trsgi,NA
NAm-TimberGapUpper.Graybill.1995.lpd,tree,TRW,NA
NAm-TimberGapUpper.Graybill.1995.lpd,tree,Residual,NA
NAm-TimberGapUpper.Graybill.1995.lpd,tree,ARS,NA
NAm-TimberGapUpper.Graybill.1995.lpd,tree,Corrs,NA
NAm-TimberGapUpper.Graybill.1995.lpd,tree,RBar,NA
NAm-TimberGapUpper.Graybill.1995.lpd,tree,SD,NA
NAm-TimberGapUpper.Graybill.1995.lpd,tree,SE,NA
NAm-TimberGapUpper.Graybill.1995.lpd,tree,EPS,NA
NAm-TimberGapUpper.Graybill.1995.lpd,tree,Core,NA
NAm-TogwateePass.Briffa.1996.lpd,tree,SampleCount,count
NAm-TogwateePass.Briffa.1996.lpd,tree,Segment,NA
NAm-TogwateePass.Briffa.1996.lpd,tree,Density,g/cm3
NAm-TogwateePass.Briffa.1996.lpd,tree,MXD,NA
NAm-TogwateePass.Briffa.1996.lpd,tree,Residual,NA
NAm-TogwateePass.Briffa.1996.lpd,tree,ARS,NA
NAm-TogwateePass.Briffa.1996.lpd,tree,Corrs,NA
NAm-TogwateePass.Briffa.1996.lpd,tree,RBar,NA
NAm-TogwateePass.Briffa.1996.lpd,tree,SD,NA
NAm-TogwateePass.Briffa.1996.lpd,tree,SE,NA
NAm-TogwateePass.Briffa.1996.lpd,tree,EPS,NA
NAm-TogwateePass.Briffa.1996.lpd,tree,Core,NA
NAm-TwistedTreeHeartrotHill.Jacoby.1989.lpd,tree,Trsgi,NA
NAm-TwistedTreeHeartrotHill.Jacoby.1989.lpd,tree,TRW,NA
NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,SampleCount,count
NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,Segment,NA
NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,RingWidth,cm
NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,Trsgi,NA
NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,TRW,NA
NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,Residual,NA
NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,ARS,NA
NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,Corrs,NA
NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,RBar,NA
NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,SD,NA
NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,SE,NA
NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,EPS,NA
NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,Core,NA
NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,SampleCount,count
NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,Segment,NA
NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,Density,g/cm3
NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,MXD,NA
NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,Residual,NA
NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,ARS,NA
NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,Corrs,NA
NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,RBar,NA
NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,SD,NA
NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,SE,NA
NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,EPS,NA
NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,Core,NA
NAm-VicaryMine.Sauchyn.2016.lpd,tree,SampleCount,count
NAm-VicaryMine.Sauchyn.2016.lpd,tree,Segment,NA
NAm-VicaryMine.Sauchyn.2016.lpd,tree,RingWidth,cm
NAm-VicaryMine.Sauchyn.2016.lpd,tree,Trsgi,NA
NAm-VicaryMine.Sauchyn.2016.lpd,tree,TRW,NA
NAm-VicaryMine.Sauchyn.2016.lpd,tree,Residual,NA
NAm-VicaryMine.Sauchyn.2016.lpd,tree,ARS,NA
NAm-VicaryMine.Sauchyn.2016.lpd,tree,Corrs,NA
NAm-VicaryMine.Sauchyn.2016.lpd,tree,RBar,NA
NAm-VicaryMine.Sauchyn.2016.lpd,tree,SD,NA
NAm-VicaryMine.Sauchyn.2016.lpd,tree,SE,NA
NAm-VicaryMine.Sauchyn.2016.lpd,tree,EPS,NA
NAm-VicaryMine.Sauchyn.2016.lpd,tree,Core,NA
NAm-wa069.Peterson.1994.lpd,tree,SampleCount,count
NAm-wa069.Peterson.1994.lpd,tree,Segment,NA
NAm-wa069.Peterson.1994.lpd,tree,RingWidth,cm
NAm-wa069.Peterson.1994.lpd,tree,Trsgi,NA
NAm-wa069.Peterson.1994.lpd,tree,TRW,NA
NAm-wa069.Peterson.1994.lpd,tree,Residual,NA
NAm-wa069.Peterson.1994.lpd,tree,ARS,NA
NAm-wa069.Peterson.1994.lpd,tree,Corrs,NA
NAm-wa069.Peterson.1994.lpd,tree,RBar,NA
NAm-wa069.Peterson.1994.lpd,tree,SD,NA
NAm-wa069.Peterson.1994.lpd,tree,SE,NA
NAm-wa069.Peterson.1994.lpd,tree,EPS,NA
NAm-wa069.Peterson.1994.lpd,tree,Core,NA
NAm-wa071.Peterson.1994.lpd,tree,SampleCount,count
NAm-wa071.Peterson.1994.lpd,tree,Segment,NA
NAm-wa071.Peterson.1994.lpd,tree,RingWidth,cm
NAm-wa071.Peterson.1994.lpd,tree,Trsgi,NA
NAm-wa071.Peterson.1994.lpd,tree,TRW,NA
NAm-wa071.Peterson.1994.lpd,tree,Residual,NA
NAm-wa071.Peterson.1994.lpd,tree,ARS,NA
NAm-wa071.Peterson.1994.lpd,tree,Corrs,NA
NAm-wa071.Peterson.1994.lpd,tree,RBar,NA
NAm-wa071.Peterson.1994.lpd,tree,SD,NA
NAm-wa071.Peterson.1994.lpd,tree,SE,NA
NAm-wa071.Peterson.1994.lpd,tree,EPS,NA
NAm-wa071.Peterson.1994.lpd,tree,Core,NA
NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,SampleCount,count
NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,Segment,NA
NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,RingWidth,cm
NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,Trsgi,NA
NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,TRW,NA
NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,Residual,NA
NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,ARS,NA
NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,Corrs,NA
NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,RBar,NA
NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,SD,NA
NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,SE,NA
NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,EPS,NA
NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,Core,NA
NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,SampleCount,count
NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,Segment,NA
NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,Density,g/cm3
NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,MXD,NA
NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,Residual,NA
NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,ARS,NA
NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,Corrs,NA
NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,RBar,NA
NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,SD,NA
NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,SE,NA
NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,EPS,NA
NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,Core,NA
NAm-YellowMountainRidge.King.2002.lpd,tree,SampleCount,count
NAm-YellowMountainRidge.King.2002.lpd,tree,Segment,NA
NAm-YellowMountainRidge.King.2002.lpd,tree,RingWidth,cm
NAm-YellowMountainRidge.King.2002.lpd,tree,Trsgi,NA
NAm-YellowMountainRidge.King.2002.lpd,tree,TRW,NA
NAm-YellowMountainRidge.King.2002.lpd,tree,Residual,NA
NAm-YellowMountainRidge.King.2002.lpd,tree,ARS,NA
NAm-YellowMountainRidge.King.2002.lpd,tree,Corrs,NA
NAm-YellowMountainRidge.King.2002.lpd,tree,RBar,NA
NAm-YellowMountainRidge.King.2002.lpd,tree,SD,NA
NAm-YellowMountainRidge.King.2002.lpd,tree,SE,NA
NAm-YellowMountainRidge.King.2002.lpd,tree,EPS,NA
NAm-YellowMountainRidge.King.2002.lpd,tree,Core,NA
NAm-Ymir.Wilson.2005.lpd,tree,Trsgi,NA
NAm-Ymir.Wilson.2005.lpd,tree,TRW,NA
NAm-YosemiteParkEEingang.Briffa.1996.lpd,tree,SampleCount,count
NAm-YosemiteParkEEingang.Briffa.1996.lpd,tree,Segment,NA
NAm-YosemiteParkEEingang.Briffa.1996.lpd,tree,Density,g/cm3
NAm-YosemiteParkEEingang.Briffa.1996.lpd,tree,MXD,NA
NAm-YosemiteParkEEingang.Briffa.1996.lpd,tree,Residual,NA
NAm-YosemiteParkEEingang.Briffa.1996.lpd,tree,ARS,NA
NAm-YosemiteParkEEingang.Briffa.1996.lpd,tree,Corrs,NA
NAm-YosemiteParkEEingang.Briffa.1996.lpd,tree,RBar,NA
NAm-YosemiteParkEEingang.Briffa.1996.lpd,tree,SD,NA
NAm-YosemiteParkEEingang.Briffa.1996.lpd,tree,SE,NA
NAm-YosemiteParkEEingang.Briffa.1996.lpd,tree,EPS,NA
NAm-YosemiteParkEEingang.Briffa.1996.lpd,tree,Core,NA
Ocn-AbrahamReef.Druffel.1999.lpd,coral,D18O,permil
Ocn-AbrahamReef.Druffel.1999.lpd,coral,D13C,permil
Ocn-AlboranSea384B.Nieto-Moreno.2013.lpd,marine sediment,GhostMeasured,NotApplicable
Ocn-AlboranSea436B.Nieto-Moreno.2013.lpd,marine sediment,GhostMeasured,NotApplicable
Ocn-AmedeeIsland.DeLong.2012.lpd,coral,Sr Ca,mmol/mol
Ocn-AmedeeIsland.DeLong.2012.lpd,coral,Sr/Ca,mmol/mol
Ocn-AqabaJordanAQ18.Heiss.1999.lpd,coral,D18O,permil
Ocn-AqabaJordanAQ18.Heiss.1999.lpd,coral,D13C,permil
Ocn-AqabaJordanAQ19.Heiss.1999.lpd,coral,D18O,permil
Ocn-AqabaJordanAQ19.Heiss.1999.lpd,coral,D13C,permil
